1.000000000000000056e-01
9.999260006017023084e-02
9.998520066789974570e-02
9.997780182307837438e-02
9.997040352558378418e-02
9.996300577531982978e-02
9.995560857224929097e-02
9.994821191640861080e-02
9.994081580789823671e-02
9.993342024685071545e-02
9.992602523338567355e-02
9.991863076756568596e-02
9.991123684936729921e-02
9.990384347867609094e-02
9.989645065530766699e-02
9.988905837904762941e-02
9.988166664969815034e-02
9.987427546711595550e-02
9.986688483123085103e-02
9.985949474203952014e-02
9.985210519957833653e-02
9.984471620388525592e-02
9.983732775496502454e-02
9.982993985276987503e-02
9.982255249720273227e-02
9.981516568814138846e-02
9.980777942547569559e-02
9.980039370914389751e-02
9.979300853915511194e-02
9.978562391558903899e-02
9.977823983857118939e-02
9.977085630823147311e-02
9.976347332465790307e-02
9.975609088786072109e-02
9.975307177026586369e-02
