0.000000000000000000e+00
4.179353215607955335e-02
8.296738465113831507e-02
1.230043521236678650e-01
1.614031659826909992e-01
1.976857260669416805e-01
2.314052634338080727e-01
2.621553961431555280e-01
2.895798150833405749e-01
2.962401639724943081e-01
